id,Degerlendirme Puani
5432,10.3717
5433,17.2547
5434,37.9139
5435,39.1078
5436,31.1876
5437,44.8169
5438,20.2841
5439,9.15523
5440,26.3221
5441,22.805
5442,28.7307
5443,31.0876
5444,26.8676
5445,42.8169
5446,12.9594
5447,23.5467
5448,21.7826
5449,40.157
5450,57.5764
5451,29.7474
5452,38.648
5453,51.3946
5454,23.2001
5455,30.6115
5456,22.9329
5457,21.2212
5458,50.8451
5459,27.1895
5460,44.1843
5461,17.7065
5462,35.1273
5463,30.0377
5464,27.6146
5465,9.82309
5466,39.2075
5467,27.5137
5468,23.9265
5469,29.4792
5470,18.7848
5471,11.4825
5472,39.0599
5473,28.6071
5474,33.5944
5475,4.51436
5476,50.6795
5477,16.3342
5478,36.6595
5479,16.2058
5480,16.5784
5481,44.8271
5482,22.976
5483,37.9708
5484,29.0315
5485,38.084
5486,47.3883
5487,40.9489
5488,52.441
5489,27.8604
5490,26.0373
5491,39.1472
5492,45.0559
5493,54.8707
5494,30.6787
5495,34.0004
5496,13.3657
5497,39.4977
5498,25.331
5499,7.65766
5500,43.6264
5501,33.6024
5502,29.7877
5503,17.4093
5504,7.40972
5505,23.1192
5506,13.5646
5507,30.7275
5508,32.287
5509,36.7706
5510,45.0713
5511,40.0322
5512,25.8743
5513,17.8775
5514,16.3877
5515,56.7903
5516,43.4349
5517,23.4551
5518,29.0442
5519,6.90445
5520,48.4063
5521,19.5697
5522,32.0848
5523,22.8164
5524,12.7806
5525,16.0566
5526,38.4228
5527,25.1407
5528,19.3679
5529,25.1682
5530,42.2492
5531,29.9326
5532,62.4593
5533,53.5798
5534,49.5069
5535,60.0584
5536,61.8517
5537,19.5432
5538,26.5366
5539,32.4245
5540,18.0755
5541,35.3369
5542,35.1196
5543,25.8088
5544,41.3558
5545,39.6152
5546,43.6924
5547,37.256
5548,32.6674
5549,42.005
5550,8.26246
5551,26.6346
5552,36.9137
5553,8.28079
5554,46.9117
5555,22.8476
5556,35.4627
5557,21.0802
5558,42.6495
5559,9.01596
5560,32.9938
5561,39.5083
5562,16.2165
5563,41.6674
5564,44.7867
5565,15.6071
5566,29.5218
5567,54.5223
5568,56.3487
5569,52.4973
5570,15.989
5571,31.7422
5572,45.5204
5573,39.1115
5574,8.2348
5575,24.7685
5576,44.777
5577,5.80412
5578,23.4976
5579,57.8328
5580,33.5581
5581,33.3696
5582,11.5042
5583,12.9668
5584,51.0487
5585,50.2666
5586,30.3059
5587,32.7612
5588,53.189
5589,44.4997
5590,38.5892
5591,49.186
5592,25.0232
5593,31.4915
5594,52.081
5595,14.6965
5596,36.3323
5597,33.5453
5598,29.7357
5599,25.8506
5600,26.2831
5601,33.4767
5602,33.2903
5603,28.8267
5604,36.0376
5605,37.7939
5606,61.7289
5607,45.3953
5608,35.7483
5609,50.2165
5610,33.4165
5611,49.9703
5612,12.3941
5613,29.1173
5614,28.4911
5615,21.3503
5616,52.5044
5617,17.1297
5618,19.0935
5619,32.5118
5620,28.4877
5621,23.2359
5622,24.1767
5623,36.6464
5624,32.4907
5625,22.1802
5626,23.8261
5627,34.2688
5628,45.0518
5629,10.2898
5630,48.4437
5631,25.5762
5632,21.2428
5633,36.1844
5634,46.2901
5635,41.431
5636,33.4855
5637,22.8352
5638,31.1352
5639,55.7489
5640,49.4785
5641,29.7002
5642,51.3981
5643,36.3969
5644,41.6819
5645,41.5162
5646,16.0856
5647,29.9313
5648,15.7629
5649,24.8271
5650,46.0429
5651,49.0522
5652,45.0249
5653,28.4648
5654,34.2887
5655,46.4083
5656,35.1567
5657,33.5065
5658,33.2155
5659,10.9344
5660,17.5924
5661,8.42382
5662,46.25
5663,33.0537
5664,11.5655
5665,38.7008
5666,43.0325
5667,63.8936
5668,25.3721
5669,33.1885
5670,48.7026
5671,12.3982
5672,26.624
5673,19.1436
5674,31.6844
5675,12.1543
5676,13.0975
5677,7.19737
5678,19.1667
5679,39.5824
5680,39.1425
5681,38.5982
5682,12.8706
5683,30.6645
5684,51.503
5685,31.7913
5686,27.9518
5687,45.5821
5688,7.56234
5689,5.75957
5690,32.7913
5691,52.2093
5692,13.6135
5693,17.996
5694,21.9373
5695,46.637
5696,32.9481
5697,14.4755
5698,36.6529
5699,54.0806
5700,38.6433
5701,40.8733
5702,9.92551
5703,9.80058
5704,31.7211
5705,23.4185
5706,8.30953
5707,45.9491
5708,32.3564
5709,17.0378
5710,35.2169
5711,43.7395
5712,41.9276
5713,41.5711
5714,59.8964
5715,43.4758
5716,12.9361
5717,55.2059
5718,24.8788
5719,21.7976
5720,21.3954
5721,26.4747
5722,8.34192
5723,18.1186
5724,24.535
5725,31.3205
5726,39.9865
5727,34.7435
5728,39.7654
5729,52.0914
5730,44.1842
5731,35.4452
5732,10.9787
5733,24.9422
5734,27.4702
5735,39.5057
5736,51.4261
5737,23.6985
5738,45.4163
5739,28.1447
5740,45.055
5741,44.0298
5742,18.4669
5743,3.57541
5744,42.467
5745,40.1136
5746,49.6943
5747,54.656
5748,46.7156
5749,18.84
5750,21.4508
5751,63.0566
5752,34.3884
5753,34.2942
5754,45.5874
5755,43.4786
5756,34.5567
5757,33.9511
5758,23.0927
5759,19.5762
5760,29.554
5761,59.6584
5762,29.9398
5763,46.2489
5764,50.974
5765,23.7082
5766,32.9244
5767,50.8658
5768,51.1875
5769,9.19062
5770,37.3334
5771,7.31068
5772,36.495
5773,5.20049
5774,39.7143
5775,45.9459
5776,20.7132
5777,31.4395
5778,34.1746
5779,45.5347
5780,24.2636
5781,10.4681
5782,41.0781
5783,42.4414
5784,37.4094
5785,32.571
5786,48.1626
5787,34.9876
5788,9.37317
5789,36.7153
5790,41.7221
5791,17.6411
5792,20.3886
5793,26.6217
5794,20.5558
5795,34.0464
5796,27.3643
5797,39.7953
5798,31.1157
5799,36.8799
5800,34.1867
5801,21.6519
5802,48.8084
5803,44.6529
5804,44.1123
5805,14.65
5806,11.1064
5807,17.6901
5808,36.9613
5809,23.5533
5810,53.8673
5811,11.0726
5812,14.7003
5813,32.5337
5814,32.2159
5815,12.7285
5816,39.2254
5817,12.6951
5818,18.8106
5819,45.4006
5820,12.6777
5821,3.00673
5822,13.903
5823,52.9119
5824,34.6802
5825,43.0264
5826,41.9949
5827,34.9576
5828,25.0025
5829,38.7402
5830,33.5895
5831,22.4532
5832,37.1493
5833,7.13073
5834,45.2669
5835,46.2517
5836,37.5367
5837,57.465
5838,36.6406
5839,38.4725
5840,30.9515
5841,29.9515
5842,22.7521
5843,24.5215
5844,51.3959
5845,9.55704
5846,46.3946
5847,24.1982
5848,20.7609
5849,23.5738
5850,17.4032
5851,11.471
5852,27.0875
5853,43.588
5854,21.5002
5855,31.2382
5856,19.1615
5857,41.0113
5858,7.40323
5859,49.9379
5860,25.6128
5861,40.9594
5862,12.7774
5863,36.6594
5864,9.25854
5865,28.3827
5866,28.9995
5867,22.364
5868,46.9289
5869,20.1044
5870,32.0215
5871,26.3318
5872,8.57348
5873,41.3731
5874,60.7496
5875,57.5007
5876,36.3982
5877,8.5749
5878,38.4024
5879,51.0516
5880,33.3462
5881,25.8477
5882,11.1463
5883,27.5463
5884,48.2162
5885,32.2063
5886,32.8417
5887,44.1691
5888,16.6564
5889,56.1439
5890,12.0776
5891,21.7693
5892,35.9262
5893,23.9416
5894,35.4571
5895,26.2425
5896,36.2906
5897,24.83
5898,18.8562
5899,30.7448
5900,13.5446
5901,62.109
5902,36.616
5903,40.2594
5904,37.9356
5905,47.4605
5906,9.43741
5907,52.0443
5908,47.594
5909,6.35146
5910,23.557
5911,20.2154
5912,37.5605
5913,24.1219
5914,30.1166
5915,46.3451
5916,21.228
5917,40.0138
5918,49.3355
5919,7.39283
5920,22.3886
5921,13.0135
5922,24.6996
5923,39.1772
5924,39.2412
5925,15.4745
5926,20.8362
5927,40.0954
5928,56.9159
5929,25.1598
5930,14.7328
5931,46.9862
5932,14.5193
5933,21.9862
5934,36.6984
5935,31.7947
5936,21.7759
5937,42.7455
5938,24.8148
5939,14.8348
5940,16.3511
5941,38.0716
5942,27.298
5943,43.831
5944,31.645
5945,6.85998
5946,24.0728
5947,22.8414
5948,18.3876
5949,15.1645
5950,31.7624
5951,53.9331
5952,23.5249
5953,38.4016
5954,38.8422
5955,28.7006
5956,18.9815
5957,30.7308
5958,44.7038
5959,10.3543
5960,39.3151
5961,62.8325
5962,31.2589
5963,41.6449
5964,33.9533
5965,7.62263
5966,41.9783
5967,23.6222
5968,33.6647
5969,14.0909
5970,25.0872
5971,21.6704
5972,22.7935
5973,49.1795
5974,29.5906
5975,11.7573
5976,28.6837
5977,44.9979
5978,34.5368
5979,6.59415
5980,23.0886
5981,16.8463
5982,53.7674
5983,47.7413
5984,26.7682
5985,25.3877
5986,8.83301
5987,41.663
5988,35.3625
5989,29.9363
5990,34.0585
5991,50.0004
5992,40.0456
5993,54.6382
5994,33.7751
5995,32.0509
5996,35.5875
5997,20.6114
5998,20.3067
5999,7.56229
6000,25.8424
6001,20.8674
6002,20.5471
6003,50.6968
6004,20.0197
6005,30.0902
6006,40.4787
6007,41.7577
6008,36.9539
6009,24.7109
6010,27.8672
6011,21.9232
6012,14.179
6013,23.7476
6014,7.08834
6015,26.9937
6016,33.3978
6017,48.2028
6018,27.4396
6019,50.7946
6020,24.1258
6021,22.4971
6022,16.6435
6023,17.7258
6024,42.0459
6025,14.8146
6026,25.8031
6027,36.0655
6028,38.9884
6029,23.0105
6030,51.2431
6031,47.4018
6032,24.772
6033,19.8472
6034,47.0147
6035,45.5181
6036,34.248
6037,23.1051
6038,9.42906
6039,34.287
6040,49.7781
6041,18.6529
6042,26.1136
6043,28.4231
6044,20.2441
6045,23.9533
6046,35.4764
6047,25.7785
6048,16.5878
6049,40.0515
6050,26.3118
6051,22.2231
6052,12.8739
6053,19.8783
6054,32.3707
6055,13.9855
6056,23.7341
6057,24.1002
6058,17.3745
6059,44.6305
6060,14.2577
6061,47.6107
6062,50.4751
6063,49.5057
6064,43.6154
6065,22.4819
6066,31.137
6067,38.8792
6068,26.7622
6069,12.2296
6070,34.9573
6071,35.2462
6072,53.1306
6073,24.3918
6074,40.3636
6075,27.5382
6076,27.7934
6077,39.3791
6078,23.4077
6079,41.7427
6080,40.8661
6081,49.5611
6082,11.1037
6083,26.7341
6084,41.0746
6085,23.1173
6086,30.924
6087,9.60689
6088,46.3905
6089,29.0465
6090,8.87757
6091,32.4144
6092,53.0782
6093,44.5264
6094,29.3922
6095,19.6108
6096,55.629
6097,42.0943
6098,48.4523
6099,36.5534
6100,18.1095
6101,49.6342
6102,38.0157
6103,15.693
6104,20.4737
6105,33.763
6106,35.9712
6107,43.7871
6108,29.802
6109,43.4753
6110,50.2362
6111,46.8518
6112,57.6292
6113,6.60508
6114,50.0262
6115,40.2258
6116,52.1097
6117,44.0625
6118,36.9948
6119,8.17246
6120,49.8331
6121,14.7095
6122,19.3224
6123,23.8835
6124,13.121
6125,43.2872
6126,17.1464
6127,39.9329
6128,21.7086
6129,33.6873
6130,54.5053
6131,41.9085
6132,53.8264
6133,39.8981
6134,33.665
6135,29.4094
6136,32.5515
6137,23.9731
6138,40.9379
6139,45.9998
6140,21.2421
6141,30.755
6142,26.2056
6143,41.5754
6144,45.9373
6145,58.8801
6146,41.3111
6147,26.0444
6148,59.0077
6149,37.0818
6150,36.9164
6151,26.248
6152,35.8607
6153,19.1755
6154,37.114
6155,24.2867
6156,36.19
6157,19.5844
6158,32.1839
6159,15.909
6160,34.9687
6161,39.6658
6162,35.1904
6163,55.9263
6164,40.784
6165,17.934
6166,45.7191
6167,31.6052
6168,41.3788
6169,44.4214
6170,10.3359
6171,22.8324
6172,45.5927
6173,22.3378
6174,32.0664
6175,16.4824
6176,9.75001
6177,35.3802
6178,7.33305
6179,49.0967
6180,6.90215
6181,8.0499
6182,24.3822
6183,24.6756
6184,40.6831
6185,39.2416
6186,39.5153
6187,12.119
6188,28.8009
6189,22.6381
6190,37.7679
6191,25.0511
6192,27.6723
6193,47.7177
6194,36.5212
6195,45.9189
6196,51.6304
6197,24.6742
6198,50.6983
6199,37.8908
6200,41.491
6201,17.2244
6202,46.6507
6203,38.0174
6204,28.1486
6205,43.9943
6206,30.6
6207,13.9157
6208,20.2948
6209,56.0639
6210,25.0029
6211,20.6777
6212,29.9807
6213,28.276
6214,47.5225
6215,27.9467
6216,38.2061
6217,23.8383
6218,52.6741
6219,15.015
6220,23.3943
6221,32.7953
6222,45.6673
6223,31.0103
6224,24.2176
6225,57.7422
6226,29.0831
6227,53.0119
6228,43.0487
6229,9.56384
6230,29.3334
6231,47.0546
6232,42.0337
6233,26.9506
6234,46.3151
6235,36.1043
6236,25.4779
6237,55.5676
6238,35.1978
6239,32.7566
6240,3.83549
6241,35.3106
6242,46.3201
6243,19.7557
6244,17.742
6245,21.3559
6246,25.7396
6247,49.6595
6248,8.18259
6249,46.9498
6250,41.2411
6251,44.9796
6252,20.0271
6253,10.7296
6254,17.281
6255,45.2557
6256,20.0936
6257,32.611
6258,15.6775
6259,26.5759
6260,44.7348
6261,19.1677
6262,41.8656
6263,29.8833
6264,16.2941
6265,47.7079
6266,33.843
6267,18.2676
6268,8.74845
6269,10.809
6270,22.7931
6271,28.8312
6272,30.008
6273,28.9173
6274,43.602
6275,42.8625
6276,20.9551
6277,10.5848
6278,16.4966
6279,35.0112
6280,11.5583
6281,37.9178
6282,26.7934
6283,44.8821
6284,36.4851
6285,35.2494
6286,45.4598
6287,56.9014
6288,40.5458
6289,33.8909
6290,28.0198
6291,64.3333
6292,65.389
6293,37.4754
6294,52.7217
6295,52.2395
6296,50.46
6297,32.6669
6298,25.9764
6299,51.1063
6300,22.4188
6301,37.7349
6302,26.4236
6303,27.8499
6304,32.0366
6305,37.2244
6306,24.368
6307,22.2709
6308,44.9241
6309,31.6084
6310,7.20705
6311,38.3839
6312,48.5422
6313,32.2218
6314,47.0589
6315,38.6648
6316,54.1582
6317,41.0259
6318,50.9977
6319,39.7692
6320,10.5479
6321,33.7297
6322,29.2822
6323,37.6759
6324,35.085
6325,28.4505
6326,40.3948
6327,14.8129
6328,34.3794
6329,36.3148
6330,57.4317
6331,64.6528
6332,22.613
6333,19.6274
6334,13.6879
6335,49.6504
6336,50.1517
6337,9.57281
6338,23.5367
6339,33.5929
6340,28.0962
6341,29.5397
6342,16.2752
6343,36.5531
6344,36.3014
6345,63.0135
6346,30.7476
6347,28.0369
6348,49.7643
6349,19.5887
6350,46.1496
6351,13.3293
6352,26.2147
6353,49.1534
6354,53.5439
6355,34.3133
6356,37.937
6357,35.7668
6358,6.68832
6359,38.7589
6360,37.7203
6361,45.3019
6362,42.0154
6363,29.1573
6364,28.8059
6365,11.582
6366,23.5768
6367,27.7609
6368,43.9385
6369,51.8104
6370,48.424
6371,12.4514
6372,46.5052
6373,18.6341
6374,32.735
6375,24.5388
6376,11.5288
6377,34.9573
6378,41.6553
6379,25.135
6380,25.5267
6381,8.78075
6382,43.7585
6383,20.0093
6384,11.6363
6385,27.3351
6386,13.093
6387,19.7412
6388,32.4305
6389,11.4937
6390,36.9822
6391,45.7066
6392,33.0986
6393,34.9861
6394,12.7867
6395,24.7556
6396,4.21686
6397,40.4713
6398,14.4485
6399,8.44334
6400,32.1193
6401,12.6396
6402,45.9648
6403,6.10754
6404,26.9636
6405,10.656
6406,24.6127
6407,35.2397
6408,49.2726
6409,56.7637
6410,10.556
6411,19.797
6412,10.2047
6413,24.8752
6414,10.5039
6415,19.256
6416,23.9556
6417,44.3983
6418,8.12688
6419,28.2451
6420,44.0615
6421,37.1176
6422,20.8616
6423,15.6525
6424,8.611
6425,51.4086
6426,23.1704
6427,21.568
6428,7.99115
6429,23.8157
6430,25.8379
6431,40.7503
6432,32.4587
6433,32.9974
6434,33.0848
6435,47.974
6436,37.056
6437,15.7819
6438,25.4089
6439,31.959
6440,44.0978
6441,19.6007
6442,52.7881
6443,44.7207
6444,43.632
6445,23.7261
6446,27.8473
6447,29.0505
6448,46.3168
6449,32.6997
6450,44.3653
6451,30.4404
6452,49.5903
6453,58.0151
6454,38.2955
6455,23.431
6456,17.8032
6457,38.7853
6458,20.0231
6459,28.7422
6460,20.4708
6461,19.3654
6462,46.0827
6463,35.5627
6464,22.0729
6465,22.2876
6466,62.7261
6467,31.2069
6468,49.4032
6469,58.4887
6470,51.1113
6471,13.0635
6472,54.0712
6473,12.8141
6474,11.7437
6475,33.4294
6476,28.7077
6477,19.97
6478,57.9328
6479,19.0116
6480,17.9414
6481,34.5749
6482,23.1292
6483,19.0509
6484,52.5376
6485,22.9231
6486,23.1667
6487,9.66529
6488,38.193
6489,11.4999
6490,43.398
6491,21.9827
6492,35.0454
6493,28.3129
6494,45.5408
6495,39.1769
6496,22.7723
6497,51.4541
6498,48.2539
6499,40.9113
6500,31.6916
6501,39.0162
6502,26.0219
6503,11.6931
6504,30.9624
6505,25.1403
6506,32.6981
6507,10.8029
6508,24.0237
6509,38.1173
6510,34.4065
6511,31.3746
6512,6.94947
6513,35.0333
6514,18.7661
6515,44.308
6516,40.5401
6517,24.1026
6518,38.2873
6519,26.3756
6520,46.9418
6521,28.8207
6522,18.9653
6523,9.15359
6524,33.9478
6525,55.1624
6526,23.523
6527,45.1514
6528,31.8896
6529,16.1282
6530,18.722
6531,25.9097
6532,54.6072
6533,56.0704
6534,26.2544
6535,43.5881
6536,29.7012
6537,28.437
6538,44.7766
6539,44.2024
6540,34.0137
6541,42.4354
6542,49.6735
6543,15.2967
6544,33.3004
6545,33.5239
6546,11.1907
6547,17.7342
6548,25.6755
6549,17.0463
6550,29.0656
6551,24.182
6552,36.8934
6553,35.3601
6554,46.4752
6555,42.9225
6556,50.4767
6557,34.1545
6558,32.6555
6559,33.5683
6560,39.0761
6561,38.6852
6562,33.9002
6563,19.6768
6564,34.5416
6565,38.8131
6566,48.3492
6567,49.8454
6568,35.9234
6569,21.5822
6570,38.9995
6571,37.7491
6572,36.6745
6573,40.651
6574,30.8041
6575,36.453
6576,46.0586
6577,50.757
6578,53.7435
6579,21.1822
6580,18.5522
6581,16.2207
6582,21.7942
6583,21.9048
6584,50.9311
6585,10.3815
6586,42.1394
6587,54.2911
6588,21.9841
6589,33.0697
6590,23.2179
6591,42.3494
6592,20.1075
6593,33.9665
6594,45.4169
6595,43.8929
6596,3.97987
6597,23.1612
6598,52.0193
6599,37.6088
6600,41.0832
6601,25.5961
6602,50.3263
6603,47.987
6604,19.5648
6605,29.7069
6606,40.9489
6607,24.2824
6608,16.1561
6609,48.8644
6610,22.8654
6611,44.6032
6612,41.9596
6613,36.1027
6614,42.4935
6615,41.3074
6616,55.4833
6617,22.7161
6618,23.8693
6619,38.5909
6620,40.9405
6621,9.12051
6622,44.4476
6623,24.0597
6624,9.73961
6625,35.7746
6626,44.0402
6627,8.36013
6628,8.43361
6629,31.8166
6630,41.6918
6631,32.5324
6632,32.7023
6633,27.1133
6634,34.2459
6635,47.9082
6636,44.7869
6637,22.9464
6638,10.0591
6639,39.9785
6640,43.7247
6641,10.3059
6642,34.3167
6643,32.9895
6644,38.0804
6645,33.8804
6646,22.568
6647,16.5727
6648,9.99324
6649,38.9358
6650,39.8058
6651,19.6111
6652,28.7201
6653,28.0143
6654,33.2128
6655,65.235
6656,35.8617
6657,40.6853
6658,50.9795
6659,48.6242
6660,16.5827
6661,37.1171
6662,18.7462
6663,49.5343
6664,10.1532
6665,22.4801
6666,15.9176
6667,19.2637
6668,22.7852
6669,38.8496
6670,20.3791
6671,22.0278
6672,48.0877
6673,50.4036
6674,41.3593
6675,27.5694
6676,30.3389
6677,25.3447
6678,26.2785
6679,35.0228
6680,36.2566
6681,27.098
6682,26.0603
6683,23.2477
6684,17.0032
6685,8.96697
6686,6.40073
6687,54.1487
6688,41.6461
6689,12.0102
6690,19.1603
6691,29.2838
6692,9.852
6693,35.0994
6694,14.8327
6695,14.6051
6696,34.6593
6697,9.75329
6698,30.5429
6699,43.7331
6700,11.4584
6701,39.5746
6702,34.7438
6703,20.2167
6704,20.8965
6705,41.3686
6706,21.8488
6707,38.3809
6708,48.1693
6709,19.3928
6710,26.7526
6711,29.4724
6712,29.747
6713,62.8733
6714,35.9305
6715,18.3276
6716,11.2352
6717,35.9587
6718,42.4167
6719,23.0472
6720,46.8579
6721,34.774
6722,42.6672
6723,53.1345
6724,24.09
6725,19.527
6726,30.8442
6727,23.8815
6728,59.5074
6729,47.4647
6730,10.3363
6731,23.6123
6732,27.9102
6733,29.6916
6734,36.4081
6735,13.8895
6736,36.6532
6737,35.7216
6738,9.66313
6739,38.1626
6740,30.9616
6741,28.1198
6742,27.5356
6743,6.87818
6744,43.24
6745,24.1623
6746,42.6877
6747,34.8002
6748,24.2736
6749,49.6887
6750,35.08
6751,8.51725
6752,48.4244
6753,30.0087
6754,17.8166
6755,35.1583
6756,28.3462
6757,48.0791
6758,26.9317
6759,13.4513
6760,46.1367
6761,22.8364
6762,31.4767
6763,28.5947
6764,29.0588
6765,7.27157
6766,42.2807
6767,6.35104
6768,37.3517
6769,18.2935
6770,20.4775
6771,37.9745
6772,28.9857
6773,36.4174
6774,27.5766
6775,35.7366
6776,35.0345
6777,51.732
6778,26.6551
6779,47.9995
6780,35.6635
6781,37.6692
6782,42.5302
6783,36.7247
6784,27.3035
6785,23.0934
6786,58.6955
6787,25.2652
6788,31.8417
6789,15.1761
6790,9.14913
6791,52.3366
6792,31.561
6793,19.9019
6794,44.9187
6795,47.0061
6796,42.1644
6797,8.47432
6798,7.59317
6799,8.68896
6800,39.8864
6801,24.5801
6802,24.4978
6803,53.5093
6804,28.5704
6805,44.4904
6806,19.1364
6807,36.9412
6808,21.7758
6809,41.0434
6810,15.678
6811,35.3134
6812,23.4419
6813,23.4007
6814,36.8084
6815,26.7544
6816,44.0429
6817,21.8582
6818,41.5723
6819,23.7713
6820,32.1878
6821,48.0951
6822,14.1501
6823,39.313
6824,23.322
6825,6.36966
6826,59.5091
6827,42.9591
6828,42.5205
6829,18.314
6830,22.1449
6831,52.388
6832,26.0686
6833,41.0581
6834,53.9657
6835,49.1037
6836,28.8967
6837,15.5168
6838,43.2459
6839,33.3466
6840,43.3853
6841,38.2063
6842,42.8265
6843,11.621
6844,22.8407
6845,54.8032
6846,21.793
6847,32.6377
6848,38.3561
6849,42.1023
6850,30.6076
6851,34.7488
6852,22.9648
6853,18.1616
6854,15.5233
6855,28.7664
6856,29.9157
6857,15.9859
6858,30.3022
6859,21.1214
6860,15.6733
6861,54.3678
6862,46.3013
6863,36.3099
6864,54.5194
6865,24.9145
6866,30.5872
6867,24.8122
6868,51.0064
6869,35.8894
6870,22.3061
6871,5.40453
6872,22.0236
6873,53.4124
6874,44.5809
6875,10.9265
6876,10.8666
6877,53.29
6878,8.86024
6879,35.283
6880,24.6585
6881,48.634
6882,54.1627
6883,33.2718
6884,48.2799
6885,35.9866
6886,43.9133
6887,8.26674
6888,38.027
6889,55.1761
6890,24.5288
6891,34.9227
6892,19.6287
6893,56.3813
6894,44.7083
6895,19.6473
6896,11.2272
6897,17.384
6898,36.5833
6899,52.9707
6900,5.8548
6901,49.7262
6902,5.23006
6903,26.9498
6904,30.0743
6905,49.5936
6906,57.5914
6907,43.205
6908,53.3855
6909,31.097
6910,28.5007
6911,11.5519
6912,33.1451
6913,42.0473
6914,24.2207
6915,30.1931
6916,42.8682
6917,46.0706
6918,15.3387
6919,52.2651
6920,29.7743
6921,38.8242
6922,47.0365
6923,41.0073
6924,35.3677
6925,17.9655
6926,49.8045
6927,40.3169
6928,33.5371
6929,49.843
6930,62.4975
6931,51.5469
6932,24.8413
6933,45.2462
6934,58.7622
6935,46.1841
6936,53.6534
6937,23.3868
6938,49.1713
6939,23.7054
6940,25.593
6941,21.857
6942,10.1516
6943,42.8322
6944,41.7694
6945,25.9097
6946,44.401
6947,43.2583
6948,40.9014
6949,29.7447
6950,53.0215
6951,46.7486
6952,25.6976
6953,8.11284
6954,35.2678
6955,6.72881
6956,9.71099
6957,44.7803
6958,46.0317
6959,49.0447
6960,26.1625
6961,21.3313
6962,37.2614
6963,29.5551
6964,25.3016
6965,35.7385
6966,39.679
6967,12.592
6968,27.369
6969,10.4116
6970,29.8954
6971,24.6019
6972,23.6495
6973,36.4704
6974,43.6201
6975,33.7215
6976,32.5127
6977,52.8595
6978,41.7475
6979,23.3503
6980,43.4562
6981,37.5482
6982,33.8813
6983,46.7415
6984,36.3604
6985,19.6708
6986,26.0502
6987,41.7595
6988,32.1288
6989,34.028
6990,47.7373
6991,24.4978
6992,32.0802
6993,22.2842
6994,26.3535
6995,7.66644
6996,43.2851
6997,8.82155
6998,36.1984
6999,32.466
7000,45.9418
7001,49.9802
7002,21.4329
7003,38.4192
7004,34.786
7005,40.4544
7006,54.8545
7007,33.3798
7008,36.7281
7009,38.3892
7010,47.6513
7011,28.6894
7012,11.6571
7013,47.0881
7014,17.7296
7015,38.1422
7016,40.8763
7017,59.2332
7018,45.7844
7019,18.8125
7020,49.7845
7021,35.2294
7022,46.8389
7023,32.4249
7024,49.7498
7025,26.7531
7026,45.2645
7027,17.1583
7028,44.4184
7029,22.1406
7030,44.9199
7031,53.8247
7032,24.2835
7033,3.13111
7034,39.0305
7035,16.6435
7036,16.0148
7037,39.8952
7038,26.699
7039,17.4296
7040,36.6953
7041,26.0733
7042,22.2509
7043,43.6327
7044,32.5899
7045,28.2776
7046,37.3792
7047,19.3069
7048,24.135
7049,43.9225
7050,24.2056
7051,30.4295
7052,34.769
7053,9.96162
7054,22.1251
7055,39.4548
7056,10.0576
7057,23.4082
7058,42.7361
7059,24.0487
7060,37.5854
7061,31.2063
7062,32.6299
7063,40.8064
7064,34.3153
7065,33.9509
7066,21.424
7067,51.3279
7068,37.5686
7069,34.397
7070,40.2074
7071,15.416
7072,10.524
7073,33.4197
7074,33.4496
7075,49.7781
7076,48.0153
7077,40.3323
7078,19.65
7079,39.2232
7080,9.68107
7081,19.6755
7082,46.5227
7083,7.53329
7084,37.6978
7085,25.1068
7086,13.5752
7087,27.4145
7088,34.812
7089,22.5563
7090,40.1332
7091,36.9041
7092,15.5219
7093,18.9663
7094,24.5391
7095,25.5691
7096,45.7656
7097,16.7692
7098,33.7251
7099,23.428
7100,22.1324
7101,4.26485
7102,17.4918
7103,50.7341
7104,29.466
7105,35.9563
7106,47.2781
7107,25.085
7108,30.7489
7109,25.0266
7110,22.6716
7111,26.5022
7112,12.9663
7113,52.502
7114,35.8665
7115,30.0152
7116,21.369
7117,34.2194
7118,52.8446
7119,32.0941
7120,19.1839
7121,17.7989
7122,33.2934
7123,33.1292
7124,26.971
7125,13.2104
7126,42.1581
7127,32.5904
7128,28.5596
7129,65.0969
7130,36.4368
7131,30.3236
7132,61.0701
7133,20.7421
7134,5.51043
7135,37.8681
7136,24.8129
7137,18.9143
7138,24.4983
7139,55.3972
7140,52.8359
7141,47.1559
7142,52.2114
7143,43.3868
7144,49.5817
7145,37.6704
7146,50.7387
7147,37.0043
7148,44.5533
7149,60.9078
7150,30.5997
7151,22.0846
7152,42.6517
7153,35.5537
7154,28.4155
7155,17.5119
7156,37.3976
7157,40.2795
7158,10.3419
7159,57.0853
7160,35.0269
7161,24.9922
7162,46.3188
7163,22.4367
7164,25.4101
7165,19.7495
7166,20.4384
7167,45.4419
7168,21.2595
7169,52.5503
7170,33.1867
7171,10.5322
7172,35.3577
7173,35.0151
7174,29.2822
7175,41.6568
7176,34.5772
7177,40.6801
7178,30.8038
7179,50.2013
7180,67.7943
7181,28.8059
7182,20.9181
7183,39.7301
7184,33.5762
7185,46.5708
7186,15.375
7187,51.4995
7188,22.5193
7189,34.9141
7190,33.046
7191,40.9227
7192,37.0053
7193,35.764
7194,15.1219
7195,13.9394
7196,25.6127
7197,35.4085
7198,40.5343
7199,35.4421
7200,31.1639
